"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"ef26904830b91caa86a460c041c77fd4","S00PP-0006",1451,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales","ermansiaceae","ermansia"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0008",1435,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0028",1397,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"7ec2e0de3e22b59c14e75484480b550c","S00PP-0014",1395,"teria","teroidota","teroidia","teroidales","ibaculaceae","ibaculaceae"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0001",1363,"teria","micutes","stridia","tostreptococcales-Tissierellales","tostreptococcaceae","boutsia"
"ef868a9f9181104c630bce11a89cffee","S00PP-0027",1348,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-003"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0022",1338,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0025",1334,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0008",1333,"teria","nobacteria","pirivibrionia","tranaerophilales","tranaerophilales","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0011",1329,"teria","nobacteria","pirivibrionia","tranaerophilales","tranaerophilales","tranaerophilales"
"ce4aa74df6165cfd3b5067fe005f94c4","S00PP-0007",1327,"teria","teroidota","teroidia","teroidales","enellaceae","enellaceae_RC9_gut_group"
"8a76ae8f05f80339a90912b26ea25f46","S00PP-0018",1322,"teria","teroidota","teroidia","teroidales","votellaceae","oprevotella"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0005",1314,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0012",1307,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0029",1307,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0021",1297,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"1b039cbaab99f38bec0461ac24d07eec","S00PP-0008",1296,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_NK3B31_group"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0021",1296,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0015",1277,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0007",1272,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"6a2635af5e61db824708f2a95508a4b5","S00PP-0005",1251,"teria","teroidota","teroidia","teroidales","votellaceae","votella"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0012",1229,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0027",1207,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0006",1169,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"6a2635af5e61db824708f2a95508a4b5","S00PP-0026",1164,"teria","teroidota","teroidia","teroidales","votellaceae","votella"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0016",1153,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0006",1142,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0020",1138,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0005",1135,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"8bd14caf6a3b2664d15ef6c5d7a23eef","S00PP-0002",1128,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ultured"
"ef868a9f9181104c630bce11a89cffee","S00PP-0026",1108,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-003"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0002",1099,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"6a2635af5e61db824708f2a95508a4b5","S00PP-0029",1093,"teria","teroidota","teroidia","teroidales","votellaceae","votella"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0021",1089,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0030",1087,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0025",1072,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0002",1051,"teria","micutes","ativicutes","daminococcales","daminococcaceae","scolarctobacterium"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0018",1047,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0003",1037,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0001",1026,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0025",1021,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0027",1016,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0023",1007,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0017",1005,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0028",989,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"9e0e1c132276e26164f00d28654177ba","S00PP-0007",969,"teria","micutes","stridia","hnospirales","hnospiraceae","eburia"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0024",963,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0003",960,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0026",959,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"8a76ae8f05f80339a90912b26ea25f46","S00PP-0028",948,"teria","teroidota","teroidia","teroidales","votellaceae","oprevotella"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0008",943,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0016",940,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0004",940,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0009",933,"teria","nobacteria","pirivibrionia","tranaerophilales","tranaerophilales","tranaerophilales"
"8bd14caf6a3b2664d15ef6c5d7a23eef","S00PP-0009",932,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ultured"
"ef868a9f9181104c630bce11a89cffee","S00PP-0024",927,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-003"
"cc123101a9c3b4bab74a5a3407e5d5be","S00PP-0026",919,"teria","teroidota","teroidia","teroidales","votellaceae","ultured"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0001",918,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0029",915,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0026",909,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"8bd14caf6a3b2664d15ef6c5d7a23eef","S00PP-0028",908,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ultured"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0023",904,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"9e0e1c132276e26164f00d28654177ba","S00PP-0005",903,"teria","micutes","stridia","hnospirales","hnospiraceae","eburia"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0028",898,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0022",897,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0023",885,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0026",881,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0009",880,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0022",880,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0009",878,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0008",875,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0019",875,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0004",861,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0015",841,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0016",834,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0021",827,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"8a76ae8f05f80339a90912b26ea25f46","S00PP-0013",826,"teria","teroidota","teroidia","teroidales","votellaceae","oprevotella"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0021",821,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0015",804,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0014",798,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"b2ac8b983a4ad1dd12b86b4b4cee89eb","S00PP-0014",794,"teria","micutes","stridia","illospirales","yricicoccaceae","-008"
"639672056ddfd18a689d67ba219c3949","S00PP-0011",792,"teria","micutes","stridia","illospirales","illospiraceae","-005"
"0a165f06143b55d6d391ad23520dea2f","S00PP-0018",788,"haea","yarchaeota","hanobacteria","hanobacteriales","hanobacteriaceae","hanobrevibacter"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0011",788,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0018",785,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0026",779,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"183d7a6a20b38695342d58bce245f3be","S00PP-0020",776,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0025",773,"teria","micutes","ativicutes","daminococcales","daminococcaceae","scolarctobacterium"
"183d7a6a20b38695342d58bce245f3be","S00PP-0026",771,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0014",770,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0021",767,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"183d7a6a20b38695342d58bce245f3be","S00PP-0014",766,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0007",766,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"8bd14caf6a3b2664d15ef6c5d7a23eef","S00PP-0027",766,"teria","ulfobacterota","ulfovibrionia","ulfovibrionales","ulfovibrionaceae","ultured"
"639672056ddfd18a689d67ba219c3949","S00PP-0007",763,"teria","micutes","stridia","illospirales","illospiraceae","-005"
"6a2635af5e61db824708f2a95508a4b5","S00PP-0010",752,"teria","teroidota","teroidia","teroidales","votellaceae","votella"
"ce4aa74df6165cfd3b5067fe005f94c4","S00PP-0001",752,"teria","teroidota","teroidia","teroidales","enellaceae","enellaceae_RC9_gut_group"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0020",746,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0014",742,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0014",734,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"31838e38978812ddc9e0a8a7d40cc0c2","S00PP-0018",731,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_Ga6A1_group"
"1e44183228ee1bab30a2a69f16aee8c6","S00PP-0025",730,"teria","teroidota","teroidia","teroidales","votellaceae","votellaceae_UCG-001"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0026",729,"teria","micutes","ativicutes","daminococcales","daminococcaceae","scolarctobacterium"
"ebdd31c2ddfb8569d611a614383e615c","S00PP-0015",726,"teria","micutes","stridia","hnospirales","hnospiraceae","hnoclostridium"
"012ef658933550c9ae6719455ba247de","S00PP-0016",724,"teria","micutes","stridia","illospirales","yricicoccaceae","yricicoccus"
"fe1644129eb6fb34078f939c04915813","S00PP-0008",718,"teria","teobacteria","haproteobacteria","dospirillales","ultured","ultured"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0030",713,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0029",713,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0007",710,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0023",709,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0008",709,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"9e0e1c132276e26164f00d28654177ba","S00PP-0019",706,"teria","micutes","stridia","hnospirales","hnospiraceae","eburia"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0026",704,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"fe1644129eb6fb34078f939c04915813","S00PP-0014",703,"teria","teobacteria","haproteobacteria","dospirillales","ultured","ultured"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0006",698,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0013",695,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"fe1644129eb6fb34078f939c04915813","S00PP-0010",691,"teria","teobacteria","haproteobacteria","dospirillales","ultured","ultured"
"9aa3baf0e1ca0d9f7c5b119e42c52153","S00PP-0030",686,"teria","pilobacterota","pylobacteria","pylobacterales","icobacteraceae","icobacter"
"d15673a98765008fa157068b760bee52","S00PP-0026",684,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0025",682,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0028",679,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0005",672,"teria","micutes","stridia","tostreptococcales-Tissierellales","tostreptococcaceae","boutsia"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0002",665,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0021",661,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"684f3fce4d1d41f68d47d11786f8f0b1","S00PP-0006",647,"teria","micutes","stridia","hnospirales","hnospiraceae","ultured"
"ddb5124b46f97d3a81bcba281fde7ee7","S00PP-0027",646,"teria","teroidota","teroidia","teroidales","teroidaceae","teroides"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0013",638,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"b6ebd5803375c0c9a35829056727c9fc","S00PP-0002",633,"teria","micutes","stridia","tostreptococcales-Tissierellales","tostreptococcaceae","stridioides"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0005",631,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"abdbe368fbd4c7c608e05ef71713340a","S00PP-0027",625,"teria","micutes","stridia","hnospirales","hnospiraceae","erostipes"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0028",621,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0006",607,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0024",603,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"e31f9ce930e813ad3cc0390b0f8b5a9c","S00PP-0007",603,"teria","teroidota","teroidia","teroidales","nerellaceae","abacteroides"
"cc123101a9c3b4bab74a5a3407e5d5be","S00PP-0014",595,"teria","teroidota","teroidia","teroidales","votellaceae","ultured"
"0a165f06143b55d6d391ad23520dea2f","S00PP-0022",594,"haea","yarchaeota","hanobacteria","hanobacteriales","hanobacteriaceae","hanobrevibacter"
"2bf1dfcdeca6629135f4014f138344ae","S00PP-0018",592,"teria","micutes","illi","tobacillales","tobacillaceae","tobacillus"
"6ae2065e64091eefa806befebbad064c","S00PP-0005",585,"teria","micutes","stridia","illospirales","illospiraceae","idextribacter"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0023",582,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0018",566,"teria","micutes","stridia","tostreptococcales-Tissierellales","tostreptococcaceae","boutsia"
"91d07d7e704974ed88096c0e74a6ba1e","S00PP-0020",566,"teria","micutes","stridia","illospirales","illospiraceae","-003"
"b2ac8b983a4ad1dd12b86b4b4cee89eb","S00PP-0020",562,"teria","micutes","stridia","illospirales","yricicoccaceae","-008"
"3c74744397053ce981bef9ea5e0bc926","S00PP-0019",560,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"8a76ae8f05f80339a90912b26ea25f46","S00PP-0006",559,"teria","teroidota","teroidia","teroidales","votellaceae","oprevotella"
"d15673a98765008fa157068b760bee52","S00PP-0020",550,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"937aa3d1b6bf848fed5bdb6fd3140c84","S00PP-0028",549,"teria","micutes","stridia","hnospirales","hnospiraceae","gatella"
"9a1ac984fe0ec22a65cce00e01f43aa4","S00PP-0019",549,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"97e29780fcdca010751c33e140e2d29c","S00PP-0020",546,"teria","micutes","stridia","illospirales","illospiraceae","illibacter"
"183d7a6a20b38695342d58bce245f3be","S00PP-0007",544,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
